"geoid","latitude","longitude","district","loc"
"345dd10b-a597-4520-82d1-cfa3f2c0f1e7",26.99294090270996,75.88300323486328,Urban ,"01010000000000002083F852400000006031FE3A40"
"59a0a294-6ef4-435e-b128-df8583c25dec",19.165830612182617,72.94398498535156,Metropolitian ,"0101000000000000406A3C5240000000E0732A3340"
"52eaa762-ac4a-48f1-9f88-6ed3fd106842",23.423782348632812,85.39696502685547,Metropolitian ,"0101000000000000E067595540000000007D6C3740"
"862f64a1-1b5c-449a-9dd4-58e8faa4ba2d",23.254459381103516,77.4749755859375,Urban ,"010100000000000000665E53400000004024413740"
"048756bc-a412-4676-a63c-b1dd610be7ba",22.37135887145996,73.22480010986328,Metropolitian ,"010100000000000020634E524000000060115F3640"
b6e10898-33f5-4874-92e8-8094c4a9ab32,19.23832130432129,72.89471435546875,Metropolitian ,"01010000000000000043395240000000A0023D3340"
f3af7c3d-3ebd-4035-a18b-8d247a185b3b,21.265047073364258,72.88858795166016,Metropolitian ,"0101000000000000A0DE38524000000020DA433540"
"1ad539e4-63af-4328-9238-ec91dcc48151",13.096285820007324,80.3452377319336,Urban ,"01010000000000006018165440000000604C312A40"
"98304f63-c4f1-44d2-9b16-31665e6a5d93",12.95566177368164,77.6341323852539,Metropolitian ,"0101000000000000A095685340000000804CE92940"
"60d0596c-33c6-41a3-8d45-7da65158a267",12.318499565124512,76.67581176757812,Urban ,"010100000000000080402B53400000006012A32840"
"6f4a649f-b2e8-40d4-b881-6e0cc4ee129c",19.173248291015625,72.916748046875,Metropolitian ,"010100000000000000AC3A5240000000005A2C3340"
"16e1deab-1451-4028-aa70-1569aecbb202",12.998453140258789,77.66368865966797,Metropolitian ,"0101000000000000E0796A53400000004035FF2940"
d9c86173-b4d0-46ff-9f41-00d2637b9d5d,13.00304126739502,77.77323913574219,Metropolitian ,"0101000000000000C07C715340000000A08E012A40"
"2410c1d7-ac72-4dc7-b22b-acf2e39171f5",23.391489028930664,85.36425018310547,Metropolitian ,"0101000000000000E04F575540000000A038643740"
"90dd4c52-8fa8-45ed-a87d-de22d5b4f220",27.045286178588867,75.9345932006836,Metropolitian ,"010100000000000060D0FB5240000000E0970B3B40"
c97bf679-df66-4ebd-b4db-d1aee3c48599,23.394989013671875,85.35548400878906,Metropolitian ,"010100000000000040C0565540000000001E653740"
"142b91c3-4491-4869-9972-233d2c1de351",11.101278305053711,77.07501983642578,Metropolitian ,"010100000000000020CD445340000000C0DA332640"
"642a5612-b4c6-402a-9608-feeb14dc23b0",21.19660758972168,72.80413818359375,Metropolitian ,"01010000000000000077335240000000E054323540"
"76520437-630e-4957-8d8b-17c7361d7d2b",30.94324493408203,75.87181854248047,Metropolitian ,"0101000000000000E0CBF752400000008078F13E40"
"03e8c60d-78d8-429e-aa99-a9be6c717f3c",13.001614570617676,80.25159454345703,Urban ,"0101000000000000201A105440000000A0D3002A40"
"0e3902b6-9780-4059-afc5-08e825bdb742",30.983234405517578,75.9117202758789,Metropolitian ,"0101000000000000A059FA524000000040B5FB3E40"
"76687104-b0f7-4728-9b52-b89701a739d7",21.20334243774414,72.8227310180664,Urban ,"0101000000000000A0A7345240000000400E343540"
"94d3b19b-f9ed-4c74-968a-ec213a80e591",17.512819290161133,78.53958129882812,Metropolitian ,"01010000000000008088A253400000002048833140"
"1179b324-f6af-43b2-be74-3314cefbd543",30.91591453552246,75.8182601928711,Urban ,"0101000000000000605EF452400000006079EA3E40"
"564b36cb-37da-44a6-848e-f3dfb0dbcfae",17.444114685058594,78.3675537109375,Urban ,"0101000000000000008697534000000080B1713140"
ae458b52-03f8-4be9-9e27-9de6b1d5fe6b,30.392202377319336,78.09715270996094,Metropolitian ,"0101000000000000C0378653400000006067643E40"
ea1b725b-dd73-4875-8bbe-641231d86b58,12.353224754333496,76.66002655029297,Metropolitian ,"0101000000000000E03D2A5340000000E0D9B42840"
cd7f28c1-19cd-41ec-a845-e402260605db,25.573993682861328,81.99018859863281,Metropolitian ,"0101000000000000405F7F544000000040F1923940"
bc8fb158-f5ae-4422-9a4c-9272c0ece963,13.05993366241455,77.80938720703125,Metropolitian ,"010100000000000000CD735340000000A0AF1E2A40"
"8ea6e1f6-f78f-47ff-846d-65338bab6695",11.151277542114258,77.12501525878906,Metropolitian ,"0101000000000000400048534000000040744D2640"
"9d3a178b-0968-4e91-8e9f-82cb8c62d438",21.245975494384766,72.8655014038086,Metropolitian ,"0101000000000000606437524000000040F83E3540"
"1c3cd252-c50e-45c0-ac3d-21d3d8e6be8b",19.916969299316406,75.368896484375,Urban ,"0101000000000000009CD7524000000080BEEA3340"
"3f6e3ef2-e174-4782-8389-43d4f40a2777",18.549299240112305,73.90790557861328,Urban ,"0101000000000000201B7A5240000000E09E8C3240"
e54973b3-4c9a-4b51-9570-cca10cff247a,26.909595489501953,75.86051177978516,Urban ,"0101000000000000A012F7524000000040DBE83A40"
"67642dec-d655-41b5-b1df-c7a09e4ce709",13.129645347595215,80.322265625,Metropolitian ,"010100000000000000A0145440000000E060422A40"
d2baa44d-06c6-4f4b-a97f-d89477671483,22.805835723876953,75.9676513671875,Urban ,"010100000000000000EEFD5240000000404BCE3640"
"6fb44622-ae98-48d8-a0dd-8e2956ca524b",17.508262634277344,78.46786499023438,Metropolitian ,"010100000000000080F19D5340000000801D823140"
a61a64b8-7216-4bf1-93e5-69a79f2d936b,12.341214179992676,76.6410903930664,Metropolitian ,"0101000000000000A007295340000000A0B3AE2840"
b0f7a256-8119-494d-89f9-78dd8dbd5701,18.590015411376953,73.90054321289062,Metropolitian ,"010100000000000080A2795240000000400B973240"
dcb88b55-61cd-498e-99d8-085fb6f8e14b,12.995661735534668,77.67413330078125,Urban ,"010100000000000000256B534000000060C7FD2940"
"310fd4b3-da0a-459a-b5e5-a6f4694657b5",25.583993911743164,82.00019073486328,Metropolitian ,"01010000000000002003805440000000A080953940"
"9e29bd2a-c45c-4a01-a9dc-43c3fb10b98e",12.346966743469238,76.63306427001953,Metropolitian ,"01010000000000002084285340000000A0A5B12840"
"0f1daff4-478d-4fd6-8ffd-e22c7aecece6",22.81583595275879,75.97764587402344,Metropolitian ,"0101000000000000C091FE5240000000A0DAD03640"
"2e08b8a7-9176-4221-bf86-35861cfce8ee",12.397977828979492,76.67678833007812,Metropolitian ,"010100000000000080502B5340000000C0C3CB2840"
f76f0489-b236-43fb-85d1-0d9f6461cd02,13.029166221618652,77.69071197509766,Metropolitian ,"0101000000000000A0346C5340000000E0EE0E2A40"
"4dd094c3-3cb8-4a79-a198-34af7a1d09d3",23.42679214477539,85.32684326171875,Metropolitian ,"010100000000000000EB54554000000040426D3740"
eb7800f4-5bd6-4c66-882d-78cc173c2305,12.377978324890137,76.65679168701172,Metropolitian ,"0101000000000000E0082A53400000006086C12840"
b0fe7a2a-8cad-42b3-a928-f8a7d986e231,12.373193740844727,76.68058013916016,Metropolitian ,"0101000000000000A08E2B53400000004013BF2840"
"7cf491ad-115a-456b-98ed-ceb18fcb2a9f",22.861234664916992,75.9994888305664,Metropolitian ,"0101000000000000A0F7FF5240000000E079DC3640"
e0538376-b6ec-4a82-8926-c1f05f6857a8,19.2100830078125,72.99738311767578,Metropolitian ,"010100000000000020D53F524000000000C8353340"
bd39eacf-31f7-421b-82a4-ed2eaa2dc5db,22.327898025512695,73.18778991699219,Urban ,"0101000000000000C0044C524000000020F1533640"
"2b3e5479-00df-4368-905d-c6367638fa28",13.139780044555664,80.31880950927734,Metropolitian ,"010100000000000060671454400000004091472A40"
"70ceb5ae-3d6e-4401-a049-c8bbcdd305a6",11.092297554016113,77.06835174560547,Metropolitian ,"0101000000000000E05F445340000000A0412F2640"
f964ab24-4bde-4e9a-893f-15345ece9ad0,21.220436096191406,72.8342056274414,Urban ,"0101000000000000A063355240000000806E383540"
af893cf6-bddf-4244-b384-d6aca644bc1b,26.494985580444336,80.36279296875,Urban ,"0101000000000000003817544000000060B77E3A40"
ab6886cc-3891-479f-9c60-010866dfcf92,18.726215362548828,73.84107971191406,Metropolitian ,"010100000000000040D475524000000040E9B93240"
"3d0fbc55-683f-4bab-9575-062d72ce22e1",10.06071662902832,76.37545013427734,Metropolitian ,"0101000000000000600718534000000040161F2440"
de00040f-ecc3-4a24-84de-e92b0024628e,22.815048217773438,75.96247100830078,Urban ,"01010000000000002099FD524000000000A7D03640"
dd85eee2-b012-4fbf-8332-637429ceb25f,17.422330856323242,78.45965576171875,Urban ,"0101000000000000006B9D5340000000E01D6C3140"
"1f828673-04a0-4243-b3c7-c0006914716e",23.404878616333008,85.36573791503906,Metropolitian ,"0101000000000000406857554000000020A6673740"
"32590d74-4c02-4009-ac47-3519c486bff8",13.031615257263184,80.28160095214844,Metropolitian ,"0101000000000000C005125440000000E02F102A40"
f495858f-1f43-4000-908a-dfde37cdd89f,11.091850280761719,77.10108184814453,Metropolitian ,"0101000000000000207846534000000000072F2640"
"0c2c487d-a290-48b0-aeb3-65762ac609d6",21.223342895507812,72.84272766113281,Urban ,"010100000000000040EF355240000000002D393540"
"62e699ad-0fda-483a-b9fe-49f3443f41f3",31.00398826599121,75.97274017333984,Metropolitian ,"01010000000000006041FE52400000006005013F40"
"9cb58f5d-59a1-47b6-9bc1-96537bb46028",19.998716354370117,75.43145751953125,Metropolitian ,"0101000000000000009DDB5240000000E0ABFF3340"
c1fa162e-a964-418e-aa1d-ea48a5e4142a,18.626562118530273,73.98648834228516,Metropolitian ,"0101000000000000A0227F52400000006066A03240"
"91fcbda7-eaaa-4680-b49b-58ae59f2541a",13.052393913269043,80.2724380493164,Metropolitian ,"0101000000000000A06F11544000000060D31A2A40"
"335d4ac9-e22b-42ca-b9c4-cdd9097446c2",22.441844940185547,73.29508209228516,Metropolitian ,"0101000000000000A0E2525240000000C01C713640"
c6547390-1992-433b-8110-b60a82949cad,19.985015869140625,75.43240356445312,Metropolitian ,"010100000000000080ACDB5240000000002AFC3340"
"212e05d7-0874-4699-bc58-435d3216cbd1",11.112298011779785,77.08834838867188,Metropolitian ,"010100000000000080A7455340000000207F392640"
b8af5b1a-b1de-4f41-9905-7a9f60ec73e4,18.554210662841797,73.87842559814453,Urban ,"01010000000000002038785240000000C0E08D3240"
"8f8160f0-240e-4c95-a55e-d112078981f3",17.56970977783203,78.47885131835938,Metropolitian ,"010100000000000080A59E534000000080D8913140"
"81d168f8-f266-4613-bd54-c082ad02db03",11.13300895690918,77.10543823242188,Metropolitian ,"010100000000000080BF465340000000C019442640"
c6faa0fa-ef15-4f7c-84fd-623bd80dafdf,18.642717361450195,73.82357025146484,Metropolitian ,"010100000000000060B57452400000002089A43240"
a5e858bb-26ca-466f-b5fb-89797421ea1f,30.89398765563965,75.86273956298828,Metropolitian ,"01010000000000002037F7524000000060DCE43E40"
"18ead9ad-5958-4d98-8b61-77957e4f2f83",21.2300968170166,72.84912109375,Metropolitian ,"01010000000000000058365240000000A0E73A3540"
"2ec4a431-cba5-4d2d-b114-0ddbac28156b",22.581083297729492,88.38412475585938,Metropolitian ,"01010000000000008095185640000000E0C1943640"
e6fa2c21-8bf2-4197-aa9a-e50a49155464,22.88365936279297,76.03336334228516,Metropolitian ,"0101000000000000A0220253400000008037E23640"
"6d1dc155-d647-4207-9dae-c297fa2f62fb",12.38456916809082,76.72362518310547,Metropolitian ,"0101000000000000E04F2E534000000040E6C42840"
"8e3e362e-8d3d-48bb-a4f7-87f19cd27758",26.911191940307617,75.82208251953125,Metropolitian ,"0101000000000000009DF45240000000E043E93A40"
"7c7fb561-4c6a-46b9-abeb-dad7915b6803",18.58362579345703,73.94509887695312,Metropolitian ,"0101000000000000807C7C52400000008068953240"
"67b12cef-83ca-488d-a921-f9d6a300007f",17.481027603149414,78.39964294433594,Urban ,"0101000000000000C093995340000000A0247B3140"
"6e467b50-9bf5-406d-8832-5669f2eb840f",22.65935707092285,88.52345275878906,Urban ,"01010000000000004080215640000000A0CBA83640"
e1074ba0-4830-4a61-ae3c-ff37e078e79b,26.9252872467041,75.81459045410156,Metropolitian ,"01010000000000004022F45240000000A0DFEC3A40"
fe9c0875-9bf1-4181-80ae-b9b46267b440,12.983040809631348,77.75323486328125,Metropolitian ,"010100000000000000357053400000002051F72940"
eb82c7d9-2541-4c98-8c64-bdd52bdf0f2c,23.483783721923828,85.45697021484375,Metropolitian ,"0101000000000000003F5D554000000040D97B3740"
"36a428ea-a7cb-462a-9d94-6632a3aa3372",23.454877853393555,85.41574096679688,Metropolitian ,"0101000000000000809B5A5540000000E072743740"
"95baee12-13c5-46bb-9075-5fd68a184ae4",13.104347229003906,80.30722045898438,Urban ,"010100000000000080A9135440000000006D352A40"
"72b2e94b-920a-4c60-8f7d-aab9d73af3e7",23.40498924255371,85.36548614501953,Metropolitian ,"0101000000000000206457554000000060AD673740"
"5bc44c7f-3379-4135-b798-a83d8ae2e882",22.56718635559082,88.37068176269531,Metropolitian ,"010100000000000040B91756400000002033913640"
de3e0508-7c86-46c8-8dc9-52801c34e575,26.982311248779297,75.89689636230469,Metropolitian ,"0101000000000000C066F95240000000C078FB3A40"
"40fb9ea6-a2ea-4287-a4c5-2d6e67057080",19.256629943847656,72.95997619628906,Metropolitian ,"010100000000000040703D524000000080B2413340"
"7b69de02-c155-4f44-a57d-531d3a8fbf51",27.29093360900879,78.1740951538086,Metropolitian ,"010100000000000060248B5340000000A07A4A3B40"
c1f45049-f084-489c-9657-35a37de869ae,22.742633819580078,75.9069595336914,Urban ,"0101000000000000A00BFA5240000000401DBE3640"
fd8635f2-2d8b-45d0-b296-aea020ef7024,27.096431732177734,75.9166488647461,Metropolitian ,"010100000000000060AAFA5240000000C0AF183B40"
"869bc965-2c21-493d-b9be-f4e9d3abf1f0",19.007583618164062,72.91258239746094,Urban ,"0101000000000000C0673A524000000000F1013340"
"1db05675-74fd-4f52-8dcc-1eca3573781f",18.54096221923828,73.83897399902344,Urban ,"0101000000000000C0B1755240000000807C8A3240"
e68b1c7e-b503-4cb8-ab34-55d86d78bbe4,22.622671127319336,88.42288208007812,Metropolitian ,"010100000000000080101B564000000060679F3640"
fd3414b0-fede-4a8d-9827-773054dd1991,18.616718292236328,73.91032409667969,Metropolitian ,"0101000000000000C0427A524000000040E19D3240"
"6251f07e-0f78-4058-b2de-2721ddef7de0",21.222759246826172,72.84806060791016,Metropolitian ,"0101000000000000A046365240000000C006393540"
"77973117-724c-48e1-a3e0-7029fbeaa036",23.31235694885254,77.5099868774414,Metropolitian ,"0101000000000000A0A3605340000000A0F64F3740"
be5e11b2-eb25-48cd-9c48-fa767f0e0165,22.81159210205078,75.93636322021484,Metropolitian ,"010100000000000060EDFB524000000080C4CF3640"
"27fa637e-86e1-4fa6-bf86-4d5b8ab9160b",21.263492584228516,72.89195251464844,Metropolitian ,"0101000000000000C0153952400000004074433540"
"16432854-d21f-40b9-be6c-e87edbf09d02",18.58407974243164,73.94851684570312,Metropolitian ,"010100000000000080B47C52400000004086953240"
c082e560-60e9-449d-b80b-77d744ead526,13.124693870544434,80.34146881103516,Metropolitian ,"0101000000000000A0DA155440000000E0D73F2A40"
affd879e-7ff0-49a8-be8c-d2530dfbadcf,26.951377868652344,75.82903289794922,Metropolitian ,"0101000000000000E00EF55240000000808DF33A40"
"21451d77-1704-421a-998d-9a2d38a74f51",22.82383918762207,75.9674301147461,Metropolitian ,"010100000000000060EAFD524000000020E7D23640"
"544385d3-3e2c-4ee1-99cd-f85d3844da7c",26.95398712158203,75.79289245605469,Urban ,"0101000000000000C0BEF252400000008038F43A40"
"4351711c-16c9-4914-8d33-9a2f260a4d0c",13.111615180969238,80.3615951538086,Metropolitian ,"01010000000000006024175440000000A025392A40"
"6c8c2775-a82f-4688-b2c6-99e6eddd3dd1",22.81574821472168,75.98849487304688,Metropolitian ,"01010000000000008043FF5240000000E0D4D03640"
"533ff60c-6cb7-4d27-9bf0-3f4215581994",11.0907621383667,77.0718765258789,Metropolitian ,"0101000000000000A09944534000000060782E2640"
"9365f205-b367-4178-ad5c-b335e64247ba",12.356355667114258,76.64910125732422,Metropolitian ,"0101000000000000E08A2953400000004074B62840"
"68cf91aa-c2ee-459f-babc-6bf69d055669",22.84122657775879,75.96752166748047,Urban ,"0101000000000000E0EBFD5240000000A05AD73640"
"8b68aff7-cf3d-4cc4-a004-3f8284dc47ee",18.666561126708984,74.02648162841797,Urban ,"0101000000000000E0B1815240000000C0A3AA3240"
"211a67db-826f-426c-a7bd-406a3ed00346",27.012908935546875,75.9029312133789,Metropolitian ,"0101000000000000A0C9F95240000000004E033B40"
"8e36b817-7aa1-48f4-bd0e-167b45408f1c",18.581439971923828,73.83485412597656,Metropolitian ,"0101000000000000406E75524000000040D9943240"
"4ec6c02f-0d4a-4229-a5fb-babcd52cbd82",11.028637886047363,77.00431060791016,Metropolitian ,"0101000000000000A046405340000000A0A90E2640"
de0c50f4-4ee9-4b2e-9565-038633ef5bab,26.94232749938965,75.83425903320312,Metropolitian ,"01010000000000008064F55240000000603CF13A40"
"0c07e0dc-2fb4-474e-8444-aafbd1f649f5",13.121809005737305,80.24910736083984,Urban ,"010100000000000060F10F5440000000C05D3E2A40"
"7d1da561-2d84-4e19-95e9-1f365ba0b0b5",12.983298301696777,77.66429138183594,Metropolitian ,"0101000000000000C0836A5340000000E072F72940"
"4118f947-fd88-4984-8a92-67d6916eebc7",27.303302764892578,78.1970443725586,Metropolitian ,"0101000000000000609C8C534000000040A54D3B40"
"85b40b7b-0824-4ffb-a5b8-218506ca3a24",12.994178771972656,77.67579650878906,Metropolitian ,"010100000000000040406B53400000000005FD2940"
a4465e62-cea5-47dd-84a8-682a54cded0a,18.569299697875977,73.92790222167969,Metropolitian ,"0101000000000000C0627B5240000000A0BD913240"
ead8b540-a7d3-4c1c-a510-02fe4ef093c0,22.781234741210938,75.91948699951172,Urban ,"0101000000000000E0D8FA524000000000FFC73640"
c5d5af0b-1100-4c59-a5dd-f930890aa25d,17.538997650146484,78.58036804199219,Metropolitian ,"0101000000000000C024A55340000000C0FB893140"
"5ab74392-42ec-4d49-ad6c-6286a5e5845e",26.915287017822266,75.8045883178711,Urban ,"0101000000000000607EF352400000004050EA3A40"
ba14963a-d521-4459-ab3f-a374a295ba4c,12.989095687866211,77.65062713623047,Urban ,"0101000000000000E0A3695340000000C06AFA2940"
"6f889bad-29d6-4599-b36d-f7a9ea351990",21.24343490600586,72.8744888305664,Urban ,"0101000000000000A0F7375240000000C0513E3540"
"63b1d51e-c1fb-4431-b4ec-c561dbd373a2",12.406967163085938,76.69306945800781,Urban ,"0101000000000000405B2C5340000000005ED02840"
a9dfb349-22ab-49ee-bf4b-58d24c2299f4,23.244991302490234,77.47722625732422,Metropolitian ,"0101000000000000E08A5E5340000000C0B73E3740"
"12768b97-add2-4cce-a55c-f6f9b98c8019",19.17930030822754,72.89545440673828,Metropolitian ,"0101000000000000204F395240000000A0E62D3340"
"14b12232-7ba2-4b52-b179-94a3b159d236",22.801856994628906,75.91670227050781,Metropolitian ,"010100000000000040ABFA52400000008046CD3640"
"7d5cc58d-70b8-479b-9c96-fc7a69c73bdc",22.450000762939453,73.30000305175781,Metropolitian ,"010100000000000040335352400000004033733640"
"2b3e3e8e-d56d-4a03-8c80-9e5f95230c36",26.991926193237305,75.87728118896484,Metropolitian ,"01010000000000006025F85240000000E0EEFD3A40"
b23ef0e3-e7df-451b-8daf-e3d8d8be8cbf,19.301315307617188,72.9423828125,Metropolitian ,"010100000000000000503C524000000000234D3340"
b2b617d5-c10b-4899-9fcc-6cb147ff8bf1,13.161877632141113,80.32852172851562,Metropolitian ,"01010000000000008006155440000000A0E1522A40"
"00415bf1-6652-483c-867a-f5124f95c49e",13.09239387512207,80.31243896484375,Urban ,"010100000000000000FF135440000000404E2F2A40"
a5180a1d-875e-4f59-8fc7-c1577e453d5a,17.469709396362305,78.37885284423828,Metropolitian ,"0101000000000000203F985340000000E03E783140"
c1107ba3-a7b1-4c95-a589-4a41cea7d31a,12.397928237915039,76.67788696289062,Metropolitian ,"010100000000000080622B534000000040BDCB2840"
bf24ef76-24f5-4f3e-84e8-11760386be80,26.579002380371094,80.42634582519531,Metropolitian ,"010100000000000040491B54400000008039943A40"
"6e03c0aa-6a20-48eb-bb65-a8647aa23f78",19.034236907958984,72.86555480957031,Urban ,"01010000000000004065375240000000C0C3083340"
"122e77b2-f4d0-47c8-ab86-f2147518d380",13.002532005310059,77.63817596435547,Metropolitian ,"0101000000000000E0D7685340000000E04B012A40"
"159b44e7-636f-4ebf-a143-78d60553ab97",26.941377639770508,75.81903076171875,Urban ,"0101000000000000006BF4524000000020FEF03A40"
dc2a3a48-2af3-4c39-8b47-43d36fa7464a,11.044838905334473,77.0270004272461,Metropolitian ,"010100000000000060BA41534000000020F5162640"
fff6db98-d469-4e01-a164-6d6a47e0dfc3,21.316438674926758,72.92411804199219,Metropolitian ,"0101000000000000C0243B52400000002002513540"
a6d9ba53-e363-4c40-8768-e070c710cc45,21.215974807739258,72.83550262451172,Metropolitian ,"0101000000000000E078355240000000204A373540"
"3cfe14b0-7acb-480b-923b-01daf7a2a2e3",26.623672485351562,80.46070861816406,Metropolitian ,"0101000000000000407C1D544000000000A99F3A40"
cb30f067-146f-4e18-aca9-36cfac19f9ba,19.09583854675293,72.86265563964844,Metropolitian ,"0101000000000000C035375240000000E088183340"
"8aac6766-3697-4314-b3cf-1dc7be32db84",23.467803955078125,85.43514251708984,Urban ,"010100000000000060D95B554000000000C2773740"
"4dca3b2d-7f80-4037-a36d-e85bb9fd4cd3",22.77816390991211,75.93421173095703,Metropolitian ,"010100000000000020CAFB5240000000C035C73640"
"66bef834-b233-42cd-b864-ab214d7a5044",12.396355628967285,76.68910217285156,Metropolitian ,"0101000000000000401A2C534000000020EFCA2840"
a952be11-4718-4a6d-ae54-b0caab3c4902,10.087364196777344,76.36825561523438,Metropolitian ,"0101000000000000809117534000000000BB2C2440"
"7ea436bf-892f-4c18-8573-0f5f70ab53b2",21.209569931030273,72.83269500732422,Metropolitian ,"0101000000000000E04A35524000000060A6353540"
d2962666-f0d3-4e7a-9b5e-9742942711a4,13.04604721069336,80.27811431884766,Metropolitian ,"0101000000000000A0CC1154400000008093172A40"
"1ae944c9-0013-493e-8ae9-c588a8503ef6",17.490827560424805,78.44338989257812,Metropolitian ,"010100000000000080609C5340000000E0A67D3140"
"3d887702-d3ec-4f2e-b0f6-c1dcb19be9cf",26.952327728271484,75.84425354003906,Metropolitian ,"01010000000000004008F65240000000C0CBF33A40"
"498109c2-a132-4119-85ad-b87a75bd8ed0",15.60659408569336,73.8204345703125,Metropolitian ,"010100000000000000827452400000008093362F40"
a44ba87c-4d47-41dc-a8dc-a591b04d7953,22.745834350585938,75.90764617919922,Metropolitian ,"0101000000000000E016FA524000000000EFBE3640"
"0161f5c6-e240-4e1c-a765-23a9c574c358",27.023483276367188,75.91313934326172,Urban ,"0101000000000000E070FA52400000000003063B40"
"302b931b-fea2-4108-b972-ccc8dec54372",22.84222412109375,75.9847640991211,Metropolitian ,"01010000000000006006FF5240000000009CD73640"
"983d4f98-7834-4c1e-932b-4450f54ca887",22.380329132080078,73.23908233642578,Metropolitian ,"0101000000000000204D4F5240000000405D613640"
e5cb0bc0-4a02-4372-a5d1-7d3198dc9574,11.115082740783691,77.10539245605469,Metropolitian ,"0101000000000000C0BE46534000000020EC3A2640"
"6344e5c6-99ee-4706-b8c5-b6794fc74ca8",12.391214370727539,76.69109344482422,Metropolitian ,"0101000000000000E03A2C5340000000404DC82840"
"7164560a-257f-44e3-b63e-fa6e918328c8",17.45380973815918,78.40674591064453,Metropolitian ,"010100000000000020089A5340000000E02C743140"
ec4087c2-1c8d-4da4-9013-c2aa9b5a52aa,11.05629825592041,77.01207733154297,Metropolitian ,"0101000000000000E0C540534000000020D31C2640"
"79b15676-e3fc-494f-9ac1-ce2bbf895cbf",19.317222595214844,73.08228302001953,Metropolitian ,"010100000000000020444552400000008035513340"
e04add98-e514-46e9-9ac8-2a2d6534055e,23.464988708496094,85.42548370361328,Metropolitian ,"0101000000000000203B5B55400000008009773740"
"52dea419-cd9e-45ac-a19a-80ec26aa83c3",12.37795352935791,76.74517059326172,Metropolitian ,"0101000000000000E0B02F53400000002083C12840"
f859135d-94df-447f-92a7-27a16652f82a,22.380237579345703,73.22891998291016,Metropolitian ,"0101000000000000A0A64E52400000004057613640"
"41935ab6-72fe-4e6d-97b6-afca14cbc624",13.060220718383789,77.73539733886719,Metropolitian ,"0101000000000000C0106F534000000040D51E2A40"
d133f982-7c8f-4ff8-8e07-54734e54d323,30.963987350463867,75.9327392578125,Metropolitian ,"010100000000000000B2FB5240000000E0C7F63E40"
"90149565-3dc9-445d-9be4-d56e4009429b",18.563810348510742,73.92931365966797,Metropolitian ,"0101000000000000E0797B5240000000E055903240"
b5395f48-c57e-46d8-b32c-9dfe6881c544,23.52924919128418,85.52046203613281,Metropolitian ,"0101000000000000404F615540000000E07C873740"
edf9c586-ef2d-4fe9-adc6-09e1657c067e,19.033517837524414,72.85765075683594,Metropolitian ,"0101000000000000C0E3365240000000A094083340"
"7a10249d-b69a-4419-8da4-fb511c234104",21.220521926879883,72.83147430419922,Metropolitian ,"0101000000000000E0363552400000002074383540"
"147d9a92-3ba8-4e3c-9f83-1bbb9ca84111",17.501976013183594,78.43588256835938,Metropolitian ,"010100000000000080E59B53400000008081803140"
"27ac61ae-a9bb-42a3-88c1-8a80f0cd439a",22.801593780517578,75.92636108398438,Metropolitian ,"01010000000000008049FB52400000004035CD3640"
"8aabde52-2859-4f96-a114-160fee668f61",18.576946258544922,73.93062591552734,Metropolitian ,"0101000000000000608F7B5240000000C0B2933240"
"1dded134-75a9-4cba-8930-da8b0e5fd6a7",22.8558349609375,76.01764678955078,Metropolitian ,"010100000000000020210153400000000018DB3640"
"72a98443-fc27-4c6c-9a21-8f3afc3f7622",18.580015182495117,73.89054870605469,Metropolitian ,"0101000000000000C0FE785240000000E07B943240"
"75532640-633d-44f6-a7c8-bffd053ecb7f",12.434569358825684,76.77362060546875,Urban ,"01010000000000000083315340000000E07FDE2840"
b5d9ac40-628b-4834-8535-8803dfdeb3da,19.98444938659668,75.47023010253906,Metropolitian ,"01010000000000004018DE5240000000E004FC3340"
"4c40096b-e738-4cdc-974a-1e267750faac",17.539709091186523,78.4488525390625,Urban ,"010100000000000000BA9C5340000000602A8A3140"
"02a99062-d1f4-4510-ae3d-3c256f23eb5c",18.636947631835938,73.9906234741211,Urban ,"010100000000000060667F5240000000000FA33240"
ca5c7262-c3a0-4f73-9367-c00dafd00386,22.85263442993164,76.01696014404297,Metropolitian ,"0101000000000000E0150153400000004046DA3640"
"398f5c68-c334-4471-bc0c-0bfda88a5270",12.38546085357666,76.69227600097656,Metropolitian ,"0101000000000000404E2C5340000000205BC52840"
"3a7fd07c-416f-4c43-9c6e-bbcf5b01e123",11.023669242858887,76.99649047851562,Metropolitian ,"010100000000000080C63F5340000000601E0C2640"
"3283fbac-d1b0-44a7-a1e1-3c157faa4544",11.034838676452637,77.01700592041016,Urban ,"0101000000000000A01641534000000060D6112640"
f02153f4-9a07-4fb0-a159-7d1bf8c7df32,26.572418212890625,80.41094207763672,Metropolitian ,"0101000000000000E04C1A5440000000008A923A40"
b25c6eea-c008-4b27-b411-2dc76c6743c3,22.760040283203125,75.91284942626953,Urban ,"0101000000000000206CFA52400000000092C23640"
"8ca63bd3-f508-4d58-ae05-491ef30b7e23",19.044048309326172,72.87520599365234,Metropolitian ,"01010000000000006003385240000000C0460B3340"
"0f038626-b343-4e11-84c4-27c35e8bc0d6",21.239669799804688,72.86263275146484,Metropolitian ,"01010000000000006035375240000000005B3D3540"
"23ac15ae-e316-4408-a066-a924a7afa003",23.361488342285156,85.3342514038086,Metropolitian ,"01010000000000006064555540000000808A5C3740"
